,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL,fl_ti-fl_ti1,fl_ti1-fl_to1,fl_to1-fl_to,fr_ti-fr_ti1,fr_ti1-fr_to1,fr_to1-fr_to,hr_ti-hr_ti1,hr_ti1-hr_to1,hr_to1-hr_to,hl_ti-hl_ti1,hl_ti1-hl_to1,hl_to1-hl_to
148,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.756522674639233,50.59270256425234,62.025995833208114,49.588675744897074,35.15222334191727,31.201810643356843,49.03472194728878,56.435412458533065,8.559144754706152,34.057768402122726,10.058995183662716,20.859852162411002
149,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.492922431165075,53.005460378396776,50.19791386056679,59.33588672673831,42.96571777850248,26.068402398645237,56.14270198757386,41.46011192756254,6.7372090170238135,36.44459460329524,3.1923015694830212,11.911037691538937
150,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.296474361541192,54.85017627975304,48.12520114576325,54.2009168884569,40.93452890063259,30.729436014242435,50.70382636273665,51.721079518554916,2.3343049426776585,36.93448224306479,2.5408811506727034,14.863425479013362
151,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.717627328362047,51.0649860195476,55.7092521988214,58.63236851271952,40.40577041060412,30.416901112573605,60.544162633207264,52.56355320810066,44.797495353510776,31.75169979414143,7.231938241206933,19.400973745433785
152,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.06034434391646,56.03279739728892,52.76619357578493,46.76489012440496,39.146292048126625,32.2210640281003,26.383039032210654,89.98569134752321,59.0317748321396,31.577748756710562,14.334495700187631,25.641038096951444
153,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.71056807669879,53.645038285271596,62.724505622131524,43.04066525255425,36.97620541206976,30.441174438100607,34.59852007063442,77.18130401040769,50.98283544533129,40.430644492401875,2.111220222782464,19.802665404009396
154,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3273007154542045,50.689786541544805,58.26846370359897,57.82464360644262,41.50834886109564,27.256632975421567,56.4821692251448,47.30443047905197,6.411784243603834,33.407848008544704,9.250135413057478,15.771336123413716
155,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.038973503568203,52.35415968283026,56.21492685288928,49.290620320527296,38.31760240606196,29.985805684135524,38.769456043738174,70.00465251186014,49.804470084307084,31.978046397540428,7.018903600806851,21.002164023996855
156,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.599623071415696,50.39709584949895,60.24669147090809,55.71305329528731,42.29184199424994,28.77166443933334,51.44398738627014,57.071401572414175,45.51050128727416,39.0919304679545,5.6715800609867415,17.68243256212757
157,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2299592199909295,53.409960846363624,59.42701042426721,57.3479917790733,40.60818801693926,28.954103275601202,51.48705933220575,46.10280252619248,4.792808485152098,34.23603926064888,11.198671943083383,17.430390661579263
158,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.11168529277988,53.71022827744042,58.06183744420672,76.89056892346281,34.15017310693316,27.810756033292467,35.13248164596555,83.07857217359278,53.855230311395324,36.60406537311743,9.987447943037552,21.94076076455224
159,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.094359215392028,52.84397220510965,45.3870147717006,65.63017462201209,45.83083563158557,28.469973603101785,53.68796792668816,46.57024436900883,6.376398805689915,31.70292648335623,8.393796434970767,16.583432943564446
160,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7474229349854316,54.055838564196684,60.84318554455926,56.44620894099732,44.15528376808399,30.63396144220251,43.78417572086003,57.906090138311626,3.6477218242065774,41.75136708571056,2.3124737467952343,15.061670107506941
161,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.726622472405485,52.05830372083158,61.28586394620195,53.80852886361774,42.23531802448829,28.64901177896705,50.543388376593406,63.83994767214821,9.718839681718453,40.05627903876565,1.47650650812011,15.343876485582731
162,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.620909940667305,52.58448689217504,56.94299702152435,57.26347968732793,41.50191794205257,29.78292852509709,54.58706307999007,59.51079674339401,10.356019753536264,31.47208441993458,5.945349998049863,16.863680623189293
163,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.156318794657793,53.61679780006994,59.99222298769748,47.08235587690754,36.949890723944314,29.44000977466629,41.45722575711556,71.55786254528444,48.57237926194428,32.385590601942425,4.32353979713659,17.31978350061816
164,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.451161461773742,54.78418716417165,50.09886529255985,53.961414142747,43.318322237894115,27.391791954023958,48.55604966998312,60.423011807268196,50.242492715677486,33.90479931860485,10.693752342535362,17.702830057039062
165,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.654070563220527,52.92845557360351,65.83038003498395,82.35779831858443,38.88795944747068,30.223963015832183,32.48604615133287,81.55800565873724,55.81080101685326,39.0436170166376,12.843912567024432,22.665999290650994
166,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.237281412058888,50.84018329448815,58.46450926632809,42.55093568365655,33.02086814927048,31.49282537197185,40.93205584254184,79.23725437102553,56.1643840322182,22.090373870077613,19.524568696007492,25.751214870120712
167,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.254090258079147,53.049260052006694,52.538364901467126,82.8838304827237,39.24402256986815,28.112004240818866,47.75386122677612,67.73206937356099,51.09880651385717,27.581127511398844,12.624328704461675,19.273700523041576
168,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.94398941556179,51.58598469601455,61.4131733816045,82.42123148339769,38.37654566734626,28.418629526202068,34.07017311457403,79.5925099119333,53.596750030873515,36.50440358828259,13.899124245275942,23.546152659404857
169,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.992580764715749,55.748432056136906,61.144080122029884,83.26970164189572,38.48069779191038,28.686624860184555,41.789796927731715,84.38443596233716,55.77607582165317,41.068059223059294,2.9760823439638955,17.692260920106218
170,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.570803200242516,54.093015227863255,68.07913565769573,51.580547076622764,43.655108445073004,25.88982830497777,41.26448351783553,71.8243822562903,52.12626649758864,44.960663887085204,0.5473032194914254,14.247161905733504
171,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.90379517874176,56.16283900226739,58.109221390112126,80.81457019206296,35.557918301170425,28.31706577756601,44.371718953017975,87.03347675518116,57.28958897946357,41.83087792449331,10.526774982617525,21.604696878602542
172,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.257587552650735,52.195345185760765,66.5875302470546,47.01557155550137,39.08453915940093,30.324723725662203,47.90354153883418,73.36506906599482,51.330222975771626,42.82035201899393,4.052471666926607,17.026315521777537
173,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.606878164491526,54.34432225903596,56.90643931615229,40.39849964266065,35.10668251394045,30.62960986432753,24.72147026390265,76.24283446746574,49.13431979674296,45.81208957316308,7.805435265968271,20.35290412069879
174,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.066283864138352,52.60965066027562,58.98480771172299,44.981767436119725,38.6055866593671,31.599807463769107,35.3535695957514,72.04529822119744,51.76881565986185,35.56161457376518,12.019014523946765,21.201840808573188
175,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.162681833381766,53.401690706657895,71.52277208344591,38.734939225747866,37.01839064604447,30.312900287725345,30.000340535731976,85.14106245969236,53.9108761570902,44.55094007174295,9.078103455730542,21.373226180262822
176,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3101784310567,54.29615520358097,67.49511706153095,48.68521411249188,40.64173990059231,29.24506729117343,41.35651634802461,73.39700974164992,52.86342915883925,46.065821590385625,6.0679642806327365,17.710082934269625
177,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.817651085477005,55.987249401491994,57.625438048144886,85.44238963427928,41.79890095875958,29.224989411754855,38.67553111862628,80.6785832671886,58.17599462114874,37.70642874751569,5.605683987334601,17.288621048928608
178,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.71190281363776,54.55292859394876,62.97017977903904,81.15351537747202,36.33112927684685,31.2031433738607,37.20041642030009,82.01398522218729,56.18837240757141,33.09520712391543,12.328328430952524,21.141810658979672
179,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.72818037154735,56.422008201464976,56.941921463047095,45.558776457370726,40.362222223084544,29.252508242534137,33.42923143552568,81.86630104232549,56.9313686540459,43.76226513292375,6.491538870154187,17.794089233683543
180,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.218199591572468,53.442492367450576,55.556995413115985,79.68876295951698,34.62096792771004,30.78013091876699,33.575778089796444,82.3424672187938,55.12584121441282,31.392917528721085,14.520490446910514,25.00444892602488
181,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.002394822198136,56.976498475993715,61.40406471940095,84.12858076843757,40.78194432168725,29.717253005418304,23.983891237911838,89.41007355941488,57.974984982105255,53.0445713519528,6.460289614368264,19.830787536472272
182,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.15007693052751,53.8278455573946,53.912913576330624,56.62413262018708,45.42578348592016,26.24995376046207,44.29314551607127,63.937529933017515,12.676118973697157,38.63480780960494,5.861470536452487,14.376585299721292
183,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.146091649989431,55.50809072207791,79.76408666026065,34.74889042661911,34.69200569268969,31.18369259034031,15.826189202697506,89.05396232002148,54.06705489105331,49.11857515100169,2.6453578133932467,18.303266331029743
184,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.349690213709527,54.70453953028782,71.18032109920802,50.820653145281,43.45562022913928,27.289698191807382,43.73006589113121,70.41549590165279,10.800711982295159,48.09069313664847,2.55538931061227,12.637676921688106
185,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.579368807017598,52.708534235295424,64.70153661609261,75.21459211794867,33.38392396997473,27.592451319886525,40.96742743775691,75.27657546680865,49.532398586193125,35.86646430432154,14.245095612707388,21.118592942973876
186,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6995655112763,53.845056399753254,68.73575167226453,73.43708725365323,29.98445301318854,28.9511502856778,24.03134745619938,82.96074305748918,61.55274282096474,33.4974188461125,20.5255696554147,27.060690698011793
187,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.108606040057166,54.93678128699729,59.77329738230252,42.67752284869354,38.708850334963394,29.95809286894848,36.63095626919759,81.73190194120761,54.05198598518617,38.0232279755955,7.246817634849407,20.81383382443584
188,UP,,,b'stance0011',b'stance0010',b'stride0017',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.18847748891118,55.15790998011817,61.43642059896588,76.24104403669854,51.559012046177095,11.662488083092114,5.918645948411049,7.824227848381124,24.28190321023797,14.69835379963007,13.540146319834179,24.839602235909815
189,UP,,,b'stance0011',b'stance0010',b'stride0017',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.458754259510051,51.76491030273619,57.1716753337569,54.1514953027382,41.476463697222584,27.378832536531494,0.27829304623480766,52.840177763351306,43.45734015652934,44.29876421177251,8.004991036831171,15.472676365707931
190,UP,,,b'stance0011',b'stance0010',b'stance0017',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.262693994618509,54.43160361108635,67.2665401151091,51.610584331837714,41.13979324308343,30.190012009705033,40.65990953909851,73.45600088088196,52.05399906643449,41.142237553117816,8.601960002401881,19.566412061611288
191,UP,,,b'stance0011',b'stance0010',b'stance0017',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.185240963285446,54.88483412583348,72.356308360401,40.55494219140678,35.70414600448241,33.05853659410475,30.418983281018427,84.53615514765444,52.74359953381327,41.54200096499584,3.8692980071770933,21.442457146471757
192,UP,,,b'stance0011',b'stance0010',b'stance0017',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.775598905683735,53.533086960399885,72.4614217809182,41.92932963460893,34.18182024815484,30.132977380974523,41.17960869015166,71.87701532804456,47.553627756115134,41.11091170477903,8.370306665614436,19.712112047683355
193,UP,,,b'stance0011',b'stance0010',b'stance0017',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.585871991527991,55.21190033159076,71.70412012366545,43.04373950798467,37.150017129908875,28.34782507394246,32.682082993193376,69.87450899704963,51.991800757345246,46.06165100116879,7.793719109802936,17.293926009676362
194,UP,,,b'stance0011',b'stance0010',b'stance0017',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.084634125235548,54.38511655059905,55.85066162694473,55.36672968988991,44.74913557617604,29.77179151931888,38.948173415655575,63.04667778088641,5.676908329884599,36.42660689281239,3.443956176622663,14.262651721961758
195,UP,,,b'stance0011',b'stance0010',b'stance0017',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.782251511780855,54.71518680711007,69.78750982811091,83.94022399012155,42.387601678302545,27.4413975032392,35.76704520658553,81.68553809525098,55.8432847095772,49.119015732805,4.70191370143516,16.07451905988438
196,UP,,,b'stance0011',b'stance0010',b'stance0017',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.566144352975215,53.61942804854634,64.26931090918019,80.74140383456303,37.615750856043086,30.98050543058094,33.126692326354124,82.45235997271261,54.01097732960491,47.123258131565265,8.943882438346662,20.382339518488443
197,UP,,,b'stance0011',b'stance0010',b'stance0017',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.723262353218317,53.48487495257145,65.2753309265368,84.93212263948394,43.45686585461424,26.196162374516263,12.092335493293177,77.12460203817733,57.09871014653519,46.36276244731271,7.6973067819055245,16.96348079149231
198,UP,,,b'stance0011',b'stance0010',b'stance0017',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.372283259733996,53.199493577229156,77.01707191230213,80.8522991763744,36.55684583086396,29.324388959513456,31.936284259173565,87.55074019021862,58.133745807502436,48.8364082451377,10.134258924804442,21.12998020331597
199,UP,,,b'stance0011',b'stance0010',b'stance0017',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.253870055054411,50.584440028550944,57.695832679777276,53.948387668146665,39.05790066546381,27.387868391064252,56.84710893295402,56.79749460993827,49.1508590869358,37.362885046945316,13.601345723245515,17.675496767112318
200,UP,,,b'stance0011',b'stance0010',b'stance0017',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.814425959738717,52.94535504437878,64.90519552391343,44.852430162124534,37.597186624076784,28.834664072320013,43.056293633625295,72.37370726462423,51.83200669572289,44.8738349616225,9.655054248249456,18.904272864505007
201,UP,,,b'stance0011',b'stance0010',b'stride0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.993309674122874,50.316187157128326,67.11570781902286,83.58568238290472,59.02451642822399,9.325764103037578,20.583129422305532,20.6857102876752,16.074552651927718,53.76338750072882,11.278560287692585,17.695955616593725
202,UP,,,b'stance0011',b'stance0010',b'stride0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.016666005002262,53.41391520718403,68.45539919568749,57.769023682604086,44.7768430298669,27.894750825202323,1.781139048386109,61.7995759520263,51.87469809272132,52.49252490205582,5.283044529913582,13.643563555337124
203,UP,,,b'stance0011',b'stance0010',b'stride0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.152349268358485,56.10709015743569,61.3003492064816,77.86401826652018,52.27412107714333,12.283273335232089,9.990260477432434,11.173800912157988,5.303401136450674,55.77349873440737,4.4278389038070145,18.285136937163273
204,UP,,,b'stance0011',b'stance0010',b'stride0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.576935661720782,53.15038985870797,64.18461080536966,77.06313122339806,54.12675265276132,8.737011659730523,13.456557354676107,77.55586532387755,55.471875617302324,51.050091418866046,8.833346770320787,16.357807794918134
205,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.952426910322623,54.49734591523158,61.16834549516703,83.51610405244583,58.00666791574182,11.048021731364726,14.234459605248844,77.80521665029357,56.54916908736814,49.40711374479147,12.402254272678277,19.025243098815025
206,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.908042873692205,53.93677715691012,56.37033973747512,48.99339558503246,39.189846257233334,30.929112920623375,48.41395342099355,72.25880576965716,53.67146565411342,38.03459926779645,11.826466548286561,19.488588036538808
207,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.26912424016973,52.77786703669298,59.35973395781416,45.198243249292716,37.46261364518509,28.66948298045478,41.62038282579257,84.58655927390431,57.19527369222335,36.661767459666095,13.979821833703568,19.70333947435524
208,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.366366866962588,52.61381019103868,65.12173263120263,83.1291621873574,41.08614015645645,27.36928302167836,31.215444591212577,79.77856823059646,59.00027339593043,39.222411906340085,11.120675938862007,19.678669145062
209,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.706868058423249,55.92337601539321,67.81454941723594,53.36259579806085,43.603737935822025,28.52775401896028,48.957074956139124,72.21261402146276,52.01273249299766,42.67465628750328,0.2613375718314046,15.712559877293222
210,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.191332133641916,53.78529628068905,62.92271809951963,81.40006020614473,36.159263785335966,29.39129053339228,45.07110954755198,82.99983548999884,60.73897910141778,15.388323237712825,16.48449499913633,24.227665701330697
211,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.907091966549435,53.35785988193152,66.554060130184,81.85174447332956,37.5425110345296,29.17711744205705,32.09310900886326,84.4837917640169,57.52797676511607,41.15546365727998,13.883852123329348,22.800833433179037
212,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.864170353926365,53.81201304649727,46.37507048355044,57.944610480691594,40.294031144969175,27.925746165767947,55.127392274995195,44.87988623402481,10.486035602217937,24.424219662878045,11.93952852180064,17.55923882475378
213,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.568341078732795,52.025320000205035,61.55823197239242,82.74303822555432,38.465473297064946,29.071914869143605,40.59105021224184,86.32291056020694,59.78270788947213,35.85958267115234,12.605056071334133,24.89356017799526
214,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.120953935781285,53.70032010345857,58.56460760876012,57.92093232816946,43.87626599677429,27.372495561501914,57.00667235823244,41.04747423937371,5.8396285908659555,47.478025644321086,1.6712417739220768,11.120903799382763
215,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.292744317346106,55.304203977144304,66.42738977484075,49.91505726021538,42.53968045981445,30.161538181888183,33.375647330556376,78.490739380917,53.65828708145382,42.03836204096693,2.321468610220677,15.60860714297396
216,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0165500411207065,54.38378495351494,63.30582447811595,53.29681768164569,40.42973616037243,31.83019779546511,65.56675565959839,59.39172700207642,8.116124204520014,39.80091198685132,0.016681547941971075,14.239974234824523
217,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4023895954829655,53.26064538104962,52.832382074039245,57.117811870937885,42.371226020984956,27.44106617458148,60.56971249913058,44.80429065467692,6.44832175813312,38.69098423409798,3.0000891657420823,13.851463943930037
218,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.88998851189376,56.41768323236462,62.477979896879226,82.83221382433618,37.01859814670146,28.175091350941226,32.65317431573434,86.55218611964035,61.69604097042934,29.00294871664124,12.62991615632211,23.921219693113272
219,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.75829995925289,53.79180668517656,52.71823347893369,53.01580869126764,40.322220007803054,28.60546777566802,48.948477628260214,60.81999597300474,48.053739326982864,29.15777948089743,5.507257281922591,16.145574335248142
220,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.469006146751665,53.79985683123534,58.332359431074075,48.50265472593742,40.520266897545866,29.865675038663213,44.36761935137927,73.10777585758142,52.2792658326311,38.40266243641025,3.664192094674121,17.294484568922407
221,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.689407167316864,55.00424693992411,57.58619141688271,55.75537529144793,44.28301708095783,28.625029722173,44.3271886400984,60.71830947800861,48.098398699614854,41.61337257476458,1.6622524927415157,14.7393584866482
222,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.987456921689514,53.863959203994725,63.96599555431354,52.73081290693001,41.839395267811135,28.146592600939247,43.437482815167066,63.31617849348106,48.557982927915326,43.400388063749965,4.561615241372465,15.320095056194077
223,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.163108721323615,52.25492191402991,67.25460085840827,80.21329043531074,36.21022002116028,31.016471859447705,38.64479778185006,71.74946702566282,50.70928945016033,40.84109511708289,11.677860247099858,21.31358771730914
224,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.066221571945071,55.69904232915293,59.58434220977311,86.61096554606365,39.63048011852941,30.040417264227884,47.74021879884879,83.05001884307055,58.35541770608766,32.73203342154933,8.371250227338805,20.048504271611083
225,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.98875339727819,51.60653155820776,64.64830462889906,78.60103117785845,33.493842308112086,31.20090449744046,36.88284057238065,74.00161840925048,52.2703105864499,32.18427434759585,16.75305780109582,25.033981458137756
226,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.49310364968632,55.52110688083359,59.35741183381441,82.10037474830938,36.62281039357762,31.61310416931421,24.0552467823589,88.80098342334458,56.61766351209847,47.46553778328885,12.64801768723106,22.838499607567858
227,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.365853265737782,53.6905384276438,65.12840121860462,48.443533187089315,40.98122100484068,28.890502113211014,51.80313770765394,71.9406755338169,51.81923183379265,44.58045189256251,4.833622591532304,16.977702414249116
228,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.69778766864537,53.46242676980738,53.14208783804914,51.59383446892977,40.466798508699746,30.154653852173208,48.74951242961208,61.78936132541975,46.438814792224775,32.20147730387306,6.975475830541001,19.116110598813524
229,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.027270570087408,54.468790280776005,57.68932420868502,83.49909970426162,40.86725974720392,26.666089209132856,46.07968063709909,75.13075051541298,53.57618505874325,36.1040054735289,7.350290781623698,17.00591330888829
